,median,mean,std,min,max
KIF20B,0.0,5.0464264e-06,0.00025561548,-0.0030509967,0.0017603226
ANKRD1,-0.0,-8.7207445e-06,8.812812e-05,-0.0010122765,0.00021584462
CYP26C1,0.0,-1.4700272e-06,2.1804015e-05,-0.00032340598,-0.0
ALDH18A1,0.0,-1.5906742e-05,0.00019063405,-0.0021956994,0.0010875636
SFRP5,0.0,0.0,0.0,0.0,0.0
SEC31B,-0.0,8.544531e-06,0.00015596129,-0.00060114893,0.0017730173
SFXN3,0.0,0.0,0.0,-0.0,-0.0
NOLC1,0.0,-3.9215515e-06,5.816601e-05,-0.0008627413,0.0
BBIP1,0.0,-8.951222e-07,7.2029776e-05,-0.0009188832,0.0004863878
SHOC2,0.0,5.778016e-05,0.00036891282,0.0,0.0037015462
ADRA2A,0.0,0.0,0.0,-0.0,-0.0
TDRD1,0.0,1.5634767e-05,0.00013155515,0.0,0.0017422563
BUB3,-0.0,-4.5832107e-06,4.8493013e-05,-0.00057922915,-0.0
BCCIP,0.0,-9.1400057e-07,1.3556808e-05,-0.00020108013,0.0
NPS,0.0,4.290216e-06,8.70633e-05,-0.00077264284,0.00071976666
HRAS,-0.0,0.0,0.0,-0.0,-0.0
CRACR2B,0.0,3.7989573e-06,4.538597e-05,-0.000105130595,0.0004876205
PNPLA2,0.0,2.6058797e-06,8.3801766e-05,-0.0006805217,0.0010079204
KRTAP5-3,0.0,-3.5327216e-06,9.531087e-05,-0.0013078803,0.0005306815
OR51G2,-0.0,-3.9586694e-06,4.2160224e-05,-0.0005175459,0.0
CNGA4,0.0,-2.3158724e-05,0.00029779435,-0.0041387314,0.0011465054
RRP8,0.0,0.0,0.0,-0.0,-0.0
TAF10,-0.0,-2.8716734e-06,8.084061e-05,-0.0011012041,0.0004694359
TPP1,0.0,-9.723738e-06,0.000106893815,-0.0014124085,0.0
SAA2,0.0,-2.1040662e-05,0.00022124346,-0.0020429073,0.0011503501
ALKBH3,0.0,-1.3540874e-06,1.8170274e-05,-0.00018753015,7.021481e-05
ACP2,-0.0,1.1588066e-05,0.00012522315,-0.0,0.0016017881
CNTF,0.0,-4.3367477e-06,6.432438e-05,-0.00095408445,0.0
FEN1,-0.0,6.8943455e-06,0.00013162999,-0.00039372392,0.00191048
FADS2,0.0,-1.797889e-05,0.00017059188,-0.0021164655,0.0002566849
SCGB1D1,0.0,-3.6402807e-06,5.3994063e-05,-0.00080086174,0.0
MTA2,0.0,3.1440263e-06,3.3561533e-05,-0.0,0.0004152547
INTS5,-0.0,1.8391164e-06,2.7278504e-05,-0.0,0.0004046056
PLAAT2,0.0,4.1427365e-06,6.156422e-05,-0.00026398586,0.00077921664
COX8A,-0.0,-4.004484e-06,0.0002055957,-0.0027037307,0.001300809
CCDC88B,0.0,-2.104059e-05,0.0002498842,-0.0035511309,0.0
KAT5,0.0,0.0,0.0,-0.0,-0.0
FAM86C1P,0.0,-1.4639614e-06,4.747854e-05,-0.0006312895,0.00030921798
UCP2,0.0,2.6815674e-06,3.9774073e-05,-0.0,0.00058994483
UCP3,0.0,4.8846223e-06,7.245069e-05,0.0,0.0010746169
THRSP,0.0,0.0,0.0,0.0,0.0
NDUFC2,0.0,-2.9982748e-06,4.447157e-05,-0.00065962045,0.0
TIMM8B,0.0,8.710946e-07,1.2920426e-05,0.0,0.00019164081
SDHD,-0.0,2.5904003e-06,0.000119748496,-0.0012321498,0.0009027682
TMPRSS5,0.0,-3.4774157e-06,5.157847e-05,-0.00076503144,-0.0
TBRG1,0.0,0.0,0.0,0.0,0.0
EI24,0.0,2.3437788e-06,4.2153326e-05,-0.00025959554,0.0005198384
SPATA19,0.0,4.5867873e-06,6.803304e-05,0.0,0.0010090932
