,median,mean,std,min,max
CNDP2,-0.0,1.671654e-05,6.0995924e-05,-5.730565e-05,0.00028810243
PLEKHO2,0.0,2.6978698e-05,0.00021701369,-0.00029902215,0.001416394
ADSS2,0.0,1.5451981e-06,2.501744e-05,-0.00010849099,9.2827104e-05
TCP1,-0.0,-1.4486345e-05,0.000105993735,-0.0006934225,0.00013534562
MRPL18,0.0,-1.5477392e-05,8.6100525e-05,-0.0005644051,2.6758327e-05
TUBGCP2,-0.0,-3.906376e-05,0.00011174954,-0.0005412625,0.0
MDK,0.0,2.7115988e-05,0.00013733133,-6.046559e-05,0.00085037743
DGKZ,-0.0,6.600436e-05,0.00026331245,-0.00016216784,0.0013313928
CHRM4,-0.0,5.46518e-07,3.666155e-06,-0.0,2.459331e-05
AHR,-0.0,-2.9439463e-05,0.00020511795,-0.0013241679,0.00016594944
PDLIM3,-0.0,-3.3686304e-06,7.055595e-05,-0.00041811037,0.00020114177
TTC28,0.0,4.5699286e-05,0.00081721315,-0.0015926826,0.004831168
SERPINC1,-0.0,-1.9384193e-05,0.00011823789,-0.00077115453,7.640619e-05
CIB2,0.0,-7.138369e-06,6.738729e-05,-0.00043406503,0.00011691816
SH2D7,0.0,-3.6020097e-06,1.6150643e-05,-9.997171e-05,-0.0
SLC22A7,-0.0,-1.0589946e-05,5.9123544e-05,-0.00038877936,-0.0
CRIP3,-0.0,-1.6662272e-05,0.000103645136,-0.00069431757,-0.0
ZNF318,0.0,2.3066092e-05,0.00036386636,-0.0010037792,0.0013752927
IRF7,-0.0,-6.097312e-05,0.0014447621,-0.00846569,0.004451209
PHRF1,0.0,-5.6154353e-05,0.00043312256,-0.0026207836,0.00070382527
TRIM4,-0.0,-5.1837327e-05,0.00038511978,-0.0024976355,0.0004709865
OR2AE1,0.0,2.5422458e-05,0.00020769444,-0.00020532774,0.0013420873
C1orf94,0.0,-5.761636e-06,4.249813e-05,-0.00024090418,9.6989505e-05
HLA-F,-0.0,1.2757479e-05,8.557976e-05,0.0,0.00057408656
RAB31,-0.0,-1.0166932e-06,4.3137006e-05,-0.0002477297,0.00010976976
ZNF827,-0.0,-8.028428e-06,0.0001618546,-0.0008098088,0.00046062283
LUZP4,0.0,-2.663011e-05,0.00015820506,-0.0008697336,0.00014811108
GPR63,-0.0,9.923255e-06,7.23025e-05,-0.00024126457,0.00031806796
TFAP2C,0.0,1.0830091e-05,6.7369016e-05,-0.00015008324,0.0003605203
PLCB1,0.0,7.753087e-05,0.00069633155,-0.0010964435,0.0043798937
GCNT2,-0.0,1.0477302e-06,0.00022237859,-0.0011242819,0.00074049033
GRAMD1C,0.0,3.2227603e-05,0.0002338412,-0.00013176743,0.0015500174
RFX3,0.0,-2.1920074e-05,9.995486e-05,-0.0005673636,0.00014829735
CASP4,0.0,4.387067e-05,0.00035504985,-0.00037682636,0.0023389834
TPCN2,-0.0,3.9706904e-07,2.8219618e-05,-0.00012313922,0.00014100733
DUSP4,-0.0,-2.949853e-05,0.00013713744,-0.00080072286,9.95642e-05
TIRAP,-0.0,1.0665824e-06,7.1548475e-06,-0.0,4.7996207e-05
REG1B,0.0,-1.10606525e-05,6.6070825e-05,-0.00043590122,2.2280958e-05
IFT122,-0.0,-1.1739318e-05,8.777909e-05,-0.0005182579,0.00014007032
MBD4,0.0,1.4006629e-06,5.4353568e-05,-0.0002165752,0.00026508712
TMPRSS7,-0.0,1.2351924e-07,3.856714e-05,-0.0002109598,0.00013027698
OSBPL10,-0.0,-3.233325e-05,0.0002901501,-0.0011648961,0.00069321523
DHX9,-0.0,-0.00021341091,0.0015717673,-0.010481812,0.00092426204
