,median,mean,std,min,max
HIP1R,0.0,-4.493223e-06,5.158327e-05,-0.00037203476,0.00022849538
TPRX1,0.0,3.87604e-06,7.365037e-05,-0.00041098526,0.0007109526
SMCP,-0.0,4.6954174e-06,5.841877e-05,-0.0003467309,0.00035604415
LCE6A,0.0,-6.5702085e-07,5.7256337e-05,-0.0003168263,0.0005251449
IQSEC2,0.0,-1.6112108e-05,0.00013794626,-0.0014177791,0.0003736166
BTBD16,0.0,3.183746e-06,0.00010959761,-0.00068797026,0.0008290499
SMARCA5,0.0,2.2276497e-06,0.00013103672,-0.0011836844,0.0011917818
XKR7,-0.0,-1.4349633e-05,0.00014099372,-0.001705324,0.00043685833
EMC8,0.0,-2.997038e-06,8.005795e-05,-0.00055209623,0.0005306486
LRIT2,0.0,-3.0175247e-06,6.232194e-05,-0.000654496,0.0002835836
NELFE,0.0,-8.632113e-06,0.00012082994,-0.0011015962,0.0006759944
RCAN1,0.0,-1.0879562e-06,0.0001469139,-0.00072631164,0.0008580444
KMO,-0.0,-5.3887522e-08,0.00019074597,-0.0023165895,0.0006223788
LILRA4,0.0,4.9879336e-06,9.0983325e-05,-0.00073209725,0.0008840507
PREB,0.0,6.6287396e-07,3.2568576e-05,-0.00033902426,0.0003135772
OR2T8,0.0,2.8515817e-06,7.160166e-05,-0.0004235276,0.00044374733
HDLBP,0.0,5.3563544e-06,0.00016490642,-0.0009085861,0.000906195
MMP13,0.0,-2.301221e-06,8.4884996e-05,-0.00093438354,0.0004395309
RMDN2,0.0,9.860267e-06,0.00023161345,-0.0010006177,0.0021265303
EDNRA,-0.0,-1.3479391e-06,0.0001618035,-0.0011270065,0.0010349284
PRF1,0.0,-4.9343244e-06,6.2266256e-05,-0.0007038204,0.0003123753
YARS1,-0.0,5.620883e-06,8.3888706e-05,-0.00067683496,0.00066448614
NHSL3,0.0,1.0415273e-05,0.0001233029,-0.0009835603,0.001100974
ARHGAP36,0.0,-1.1278505e-05,0.00012326916,-0.0010073755,0.0007420882
P2RX6,0.0,1.3858174e-06,7.404861e-05,-0.00052979874,0.00053216674
SLC7A4,-0.0,5.9766256e-07,4.363431e-05,-0.0004613624,0.00038439882
DKK3,0.0,2.3927665e-05,0.00041277232,-0.000567786,0.0067598247
GTF2F1,0.0,-2.0274267e-06,6.34656e-05,-0.00045248494,0.00054922735
ZYG11A,-0.0,3.757703e-06,9.5865165e-05,-0.00067671225,0.00095976156
ICAM2,0.0,-8.800278e-07,5.4639386e-05,-0.00031752943,0.00038202605
HSPA4,0.0,-2.0497882e-06,0.00010841515,-0.0009907279,0.00048233903
B3GNTL1,0.0,4.029e-06,0.00015986337,-0.0005975587,0.0014268185
ACAA2,0.0,2.6076202e-06,9.140529e-05,-0.00088729104,0.0006830798
SERPINB6,0.0,8.6943294e-07,8.776186e-05,-0.0006934452,0.0004325788
SLC23A2,0.0,3.6456714e-07,0.00021488091,-0.00075076596,0.0018122487
ITGAM,0.0,-1.8876658e-06,0.00018514683,-0.0013176106,0.0009722357
LINC02724,0.0,6.742146e-07,3.933432e-05,-0.00036823613,0.00036360446
SCNN1B,0.0,1.6945123e-05,0.00021438746,-0.00087357714,0.0013757645
ELMOD3,0.0,2.4498115e-06,6.964673e-05,-0.000624813,0.00040741637
SPINT4,0.0,-2.9166668e-07,3.690615e-05,-0.00034944908,0.00027304713
GGCX,0.0,4.4122344e-06,9.825473e-05,-0.00085927645,0.0008168187
PLK3,0.0,2.206651e-06,6.843752e-05,-0.00031882204,0.0009276527
DYNLT4,0.0,-1.2467704e-06,2.9768182e-05,-0.00034006234,0.00014342467
FAM167A,0.0,2.8500453e-06,9.338013e-05,-0.00061319175,0.0007276368
DUSP15,0.0,-3.8984836e-06,4.979105e-05,-0.0005565969,0.00031971617
CFDP1,0.0,-4.7586577e-06,0.0001863213,-0.0011001471,0.0010433164
PIK3CD-AS1,0.0,-7.820444e-07,3.6507983e-05,-0.00021702502,0.00046318123
KCNJ14,0.0,-5.808704e-06,8.291487e-05,-0.0012272606,0.00029478938
MLH1,0.0,6.583368e-06,0.00017882885,-0.00064727623,0.001635708
EPM2AIP1,0.0,1.2802235e-06,7.798112e-05,-0.00074078166,0.0006021108
USP17L2,-0.0,-4.4404246e-06,3.4568395e-05,-0.0003740104,0.0001410307
STMN1,-0.0,1.5548272e-06,4.6588095e-05,-0.00040391175,0.0005251156
MRPS35,0.0,-6.0589202e-05,0.00090441195,-0.014998246,0.00034917812
RHBG,-0.0,5.842412e-07,6.371353e-05,-0.0005071977,0.0005358022
IAPP,0.0,-6.9325114e-07,5.7029287e-05,-0.00039764575,0.00048760718
KICS2,0.0,-1.3967543e-06,0.0001441756,-0.0016807157,0.0011488267
ZNF333,0.0,8.723562e-06,8.6324544e-05,-0.00031146148,0.0006670077
ABCA9,0.0,3.4905681e-06,0.00015865803,-0.0013545924,0.0010107263
PRPF40B,-0.0,-8.296205e-06,0.00010025354,-0.0014523844,0.0002705212
FAM186B,-0.0,-3.2902124e-06,4.3327833e-05,-0.00038277064,0.00042408725
FAM131A,0.0,7.525528e-08,4.6492984e-05,-0.00047165144,0.00039358923
KLRG1,-0.0,5.7283746e-06,0.00011124396,-0.00084326434,0.000749138
FBXW12,0.0,1.9458052e-07,7.838768e-05,-0.00073277636,0.0005754405
PDZK1,-0.0,2.7606557e-06,7.417453e-05,-0.0007433166,0.00045251413
FAM83F,0.0,-7.5227513e-06,0.00013491894,-0.0012934183,0.0005732537
ATP5MG,0.0,-6.8640893e-06,8.371478e-05,-0.0007254432,0.00047782835
TIMD4,0.0,-4.9266805e-06,0.00012539937,-0.0008052007,0.00067465514
CCDC148,0.0,1.0693227e-05,0.00030975378,-0.0017284077,0.0011491468
SLC9A2,0.0,-1.4919617e-05,0.0001725633,-0.0009495522,0.0007347188
GDPD5,0.0,-4.904085e-06,0.00011668316,-0.0006527721,0.0003922441
HIRA,0.0,1.0062507e-05,0.00027546252,-0.00091062905,0.0031396053
C22orf39,0.0,1.5650923e-05,0.0003105314,-0.000686894,0.0047073425
SASS6,-0.0,3.104669e-06,9.344942e-05,-0.00085240597,0.00074571616
AIM2,-0.0,8.607371e-06,0.00019334895,-0.00094106945,0.00089670013
EIF4A1,0.0,2.754379e-05,0.00043944523,-9.001665e-05,0.007320608
SENP3,0.0,-5.694653e-06,0.0001489838,-0.002427516,0.0004394356
RNF138,0.0,9.92912e-07,0.00010291869,-0.00066604844,0.0006887723
AMMECR1,0.0,-3.5270325e-06,0.00020573815,-0.0012072833,0.00091233116
RNF135,0.0,2.9561184e-06,0.00013501187,-0.0014923917,0.0010255274
H2BC12,-0.0,-3.872426e-06,7.341618e-05,-0.0005513514,0.0004471085
NUAK1,0.0,-5.34813e-06,0.00015158282,-0.0010208497,0.000720796
ZNF160,0.0,1.4654565e-06,0.00022756262,-0.00236725,0.0014523334
SP1,0.0,1.5031479e-06,0.000104042454,-0.0005635304,0.00062515854
RIMS3,0.0,-7.7703754e-07,6.150891e-05,-0.000415923,0.0004905183
FAM13B,0.0,1.4375391e-05,0.00017187963,-0.00068939116,0.0009182755
CMBL,0.0,-1.8289894e-07,0.00010408583,-0.00085406535,0.0006121153
ILKAP,0.0,4.5872892e-07,7.6467346e-05,-0.00042866106,0.000535888
TRIM24,0.0,-1.1209342e-05,0.00019048908,-0.0013612683,0.0006858796
FBXL18,0.0,4.2299685e-06,0.00014804557,-0.0015380033,0.0006713176
DHRS4,0.0,3.7458557e-07,4.7836977e-05,-0.0003308794,0.00039308218
MAP6D1,0.0,1.2382059e-05,0.00018864956,-0.00031412218,0.0030084183
ZNF267,-0.0,-2.1141684e-06,0.00011051328,-0.00039523735,0.0010737312
ASIP,0.0,-1.2192452e-06,0.00012764035,-0.0006015306,0.00074984913
CTCFL,0.0,8.072185e-06,6.583731e-05,-0.00018677312,0.0006579276
SIGLEC10,0.0,2.9326654e-06,9.6302065e-05,-0.0007144974,0.00078405364
DEFB131A,-0.0,2.135893e-06,6.526817e-05,-0.00049606856,0.00042742526
ESPL1,0.0,-4.286965e-06,0.000153271,-0.0019188065,0.0008207389
UPB1,-0.0,5.8503683e-06,0.00014287139,-0.00055424275,0.0010308173
NUP85,0.0,3.4405161e-06,4.9279177e-05,-0.00024289708,0.00033500255
KRT81,0.0,-2.6111793e-06,3.087524e-05,-0.0003254212,0.00017079865
CHIC2,0.0,-2.7160448e-07,0.00014201537,-0.00094631914,0.0011371626
PCDH18,0.0,1.2629555e-06,0.00010583529,-0.00046266246,0.0010608087
MPST,0.0,2.3140376e-06,6.179357e-05,-0.0004609244,0.0006805248
MTRR,0.0,-1.4433888e-05,0.00012286603,-0.0010108416,0.00047138255
DPP9,0.0,5.094346e-06,9.903773e-05,-0.0006678837,0.0007391498
KIAA1210,0.0,2.166781e-05,0.00033968716,-0.0007984816,0.0053844526
SMIM13,0.0,-2.6312796e-06,8.789112e-05,-0.0004055927,0.0004821112
NBPF3,0.0,-2.2381041e-06,0.00011504185,-0.0009900568,0.000625637
NPTX1,0.0,-5.2549954e-06,7.941884e-05,-0.0006973229,0.00039746525
TCEANC,0.0,2.115926e-06,6.436896e-05,-0.00043681162,0.0005840253
BSND,0.0,1.9729407e-06,5.8483398e-05,-0.00039497454,0.00044318652
SNX6,0.0,-5.861187e-06,0.00010033976,-0.00076629943,0.00047514978
METTL21C,0.0,3.8441073e-07,9.4948635e-05,-0.0010123613,0.0007530397
SLTM,-0.0,1.1700743e-05,0.00013985993,-0.00061148923,0.0007951632
ARL10,0.0,-3.5071746e-06,9.0802154e-05,-0.0006051507,0.000808422
CIMIP1,-0.0,1.6600544e-06,8.720157e-05,-0.00042069177,0.00094720384
MND1,0.0,6.427703e-06,9.028525e-05,-0.00035667594,0.0006106097
GFRA2,-0.0,1.271915e-05,0.00016885957,-0.0008995259,0.0010701078
PSMF1,0.0,-7.848761e-06,0.00015227284,-0.00093801535,0.00094665744
FAM151B,0.0,-2.5996108e-06,0.00015467858,-0.0009313585,0.0016626819
RECQL,0.0,3.4896975e-06,7.4024494e-05,-0.0008444543,0.00040095783
PLK5,0.0,4.216719e-06,4.376344e-05,-0.00011961112,0.00052714016
SRP54,0.0,8.747226e-06,9.686032e-05,-0.00028689398,0.00101506
NSUN7,0.0,-2.32161e-06,0.00012339817,-0.0010136883,0.00092351646
KLK4,0.0,1.8008828e-06,5.20926e-05,-0.0004806756,0.0004173092
U2AF1,0.0,-1.4887972e-06,7.317306e-05,-0.0007907043,0.0004594815
ZDHHC14,-0.0,4.4219807e-05,0.0003279029,-0.0014453207,0.002127165
RFLNB,-0.0,-8.799789e-07,2.8937033e-05,-0.00034876165,0.00020793242
TK2,0.0,-3.231671e-06,6.813146e-05,-0.000582281,0.00036066485
RAB11FIP5,0.0,5.747882e-06,0.00012922769,-0.0004974859,0.00088464393
SCT,0.0,1.598036e-06,3.5067722e-05,-0.00022574759,0.0005250702
GRAMD2A,0.0,9.466519e-06,0.000100428886,-0.00060748134,0.00067998975
FBXO9,0.0,-3.990354e-06,0.00010151078,-0.0008586559,0.0006239909
SLC39A10,0.0,9.212129e-06,0.0002894392,-0.0010140737,0.0016380472
KCNJ4,0.0,1.2897511e-06,6.9019705e-05,-0.00043062522,0.0005307013
RPL27A,0.0,-2.0564578e-07,6.317012e-05,-0.0005801016,0.00031392547
SCGB2A2,0.0,1.4281463e-06,5.7087047e-05,-0.0002918077,0.00047065734
HMOX2,0.0,-1.1377043e-06,9.422521e-05,-0.00097600336,0.0006526435
NMRAL1,0.0,2.4629137e-06,7.3950025e-05,-0.000608205,0.00070452306
GLT6D1,-0.0,-6.5127547e-06,8.090876e-05,-0.0008797174,0.00029039528
RPGRIP1,0.0,2.54771e-05,0.000474555,-0.0009770079,0.0076725422
TTF1,0.0,1.9738445e-06,8.76848e-05,-0.0009280087,0.00063209835
HSD17B7,0.0,9.67957e-07,6.409209e-05,-0.00044299968,0.00047000006
ALKAL1,0.0,1.193865e-06,0.00015602999,-0.0008615531,0.0011464698
IFNAR2,0.0,-4.953792e-06,0.00014458742,-0.0012661993,0.0010396588
IL10RB,0.0,5.7422353e-06,0.00018779817,-0.0004709032,0.0029020833
IFNAR2-IL10RB,0.0,7.689622e-06,0.00012100633,-0.0013229876,0.0006586997
PTPN22,-0.0,-3.367392e-06,0.000110311084,-0.0007649663,0.0008984713
RFWD3,0.0,1.5867058e-06,0.00010556229,-0.00068328687,0.0009870678
ZBED3,0.0,3.819367e-06,6.3239844e-05,-0.00045210318,0.0004763147
ZNF728,0.0,1.4423482e-07,0.00016027433,-0.0006650342,0.001368736
PRKAR1A,0.0,-7.4294157e-06,0.00010953018,-0.0007225457,0.0006747374
