,median,mean,std,min,max
Bin_2685,0.0,8.961994e-07,2.5083e-06,0.0,1.0025646e-05
Bin_2686,0.0,0.0,0.0,0.0,0.0
Bin_2687,0.0,0.0,0.0,0.0,0.0
Bin_2688,2.0539908e-05,7.518519e-05,0.00011699424,0.0,0.00037329976
Bin_2689,2.80754e-05,5.182993e-05,7.4236916e-05,-1.3270455e-05,0.0002455192
Bin_2690,1.5061182e-05,3.5108227e-05,9.067938e-05,-1.4605134e-05,0.00039359333
Bin_2691,1.5696485e-05,5.8162244e-05,0.00014231614,-6.994869e-05,0.0005493454
Bin_2692,6.0058606e-05,8.9118126e-05,9.781813e-05,0.0,0.00032266922
Bin_2693,-5.859785e-06,-1.4940501e-05,1.9194695e-05,-6.9887676e-05,-0.0
Bin_2694,1.0555913e-05,5.181401e-05,0.00017058036,0.0,0.0007336782
Bin_2695,0.0,-1.7187598e-05,2.7847342e-05,-8.710339e-05,3.2471573e-06
Bin_2696,0.0,4.1129385e-07,9.30321e-06,-1.1434333e-05,3.2767974e-05
Bin_2697,9.566182e-07,1.1520912e-05,3.194035e-05,-4.252588e-05,0.000106318694
Bin_2698,6.5893573e-06,1.1164534e-05,2.6892645e-05,-3.13717e-05,9.435651e-05
Bin_2699,-5.3952117e-06,-1.5099082e-05,2.3497007e-05,-9.2037975e-05,-0.0
Bin_2700,0.0,-3.9678466e-06,1.049378e-05,-2.8811768e-05,1.0821473e-05
Bin_2701,1.6779893e-06,-2.5952795e-06,1.5110142e-05,-4.545329e-05,7.5351195e-06
Bin_2702,-0.0,-2.8481027e-06,1.5683107e-05,-4.0851624e-05,3.2715707e-05
Bin_2703,-9.5668565e-06,-2.45169e-05,4.6052934e-05,-0.00019847341,0.0
Bin_2704,-6.096241e-06,-1.8569988e-05,2.685273e-05,-0.00010310337,3.4699785e-06
Bin_2705,-9.268179e-06,-2.1246005e-05,2.96754e-05,-0.000106731466,-0.0
Bin_2706,0.0,-5.613032e-05,0.00026864657,-0.0011306889,6.285178e-05
Bin_2707,-3.3774936e-06,-1.0658008e-05,1.8435032e-05,-7.0871756e-05,6.271974e-06
Bin_2708,-8.212806e-07,-2.1341452e-06,8.396602e-06,-1.8470217e-05,2.3803941e-05
Bin_2709,-2.1296476e-07,-8.436355e-06,1.426529e-05,-4.334741e-05,8.931668e-07
Bin_2710,2.987267e-07,3.4188208e-06,5.6244576e-06,-6.8398463e-06,1.3426395e-05
