,median,mean,std,min,max
Bin_2523,2.4673442e-05,4.2658172e-05,5.275152e-05,0.0,0.00018212704
Bin_2524,0.0,0.0,0.0,-0.0,-0.0
Bin_2525,-0.0,0.0,0.0,0.0,0.0
Bin_2526,9.408987e-06,3.0537667e-05,5.036412e-05,-2.7904463e-05,0.00019713677
Bin_2527,0.0,7.128968e-06,2.8112574e-05,-6.8396024e-05,8.846411e-05
Bin_2528,0.0,2.4190479e-06,1.6997745e-05,-5.998409e-05,7.126992e-05
Bin_2529,3.2911066e-05,6.843746e-05,8.577112e-05,0.0,0.00032668424
Bin_2530,0.0,1.3746918e-05,2.4278428e-05,-3.1338932e-06,0.00012901163
Bin_2531,-0.0,-1.1252533e-05,2.8633049e-05,-0.00015333982,3.5615685e-05
Bin_2532,0.0,3.0306677e-05,5.3048618e-05,-6.866134e-05,0.00024210056
Bin_2533,5.3556214e-05,6.1551385e-05,6.035906e-05,0.0,0.00023169919
Bin_2534,-0.0,-3.255377e-05,4.697722e-05,-0.00018210235,2.117759e-05
Bin_2535,0.0,2.3016666e-05,4.91811e-05,-3.3086565e-06,0.00031297616
Bin_2536,-0.0,-1.6320317e-05,4.1051495e-05,-0.00016028906,5.1518593e-05
Bin_2537,-6.491157e-07,-2.5907635e-05,5.0482697e-05,-0.00017039082,0.00011174273
Bin_2538,8.019558e-06,2.9891713e-05,3.997473e-05,-5.8047255e-05,0.0001227269
Bin_2539,5.950278e-06,1.6242022e-05,2.4491666e-05,-1.8970173e-05,0.00011254442
Bin_2540,-2.825959e-05,-4.1746312e-05,5.8975787e-05,-0.00035478023,-0.0
Bin_2541,0.0,4.31615e-06,1.952288e-05,-5.6968634e-05,6.242865e-05
Bin_2542,0.0,6.9472176e-06,3.7792932e-05,-3.9915198e-05,0.00017565202
Bin_2543,2.0280604e-05,3.5464454e-05,4.0658528e-05,0.0,0.00011707485
Bin_2544,-5.299707e-06,-2.7682143e-05,3.9233884e-05,-0.00014474947,-0.0
Bin_2545,0.0,9.836939e-06,1.9421333e-05,-1.4021369e-05,7.804084e-05
Bin_2546,-0.0,-4.592979e-06,1.3993986e-05,-4.7337235e-05,4.5588687e-05
Bin_2547,-0.0,4.3426558e-06,1.9086789e-05,-3.4036842e-05,9.045e-05
Bin_2548,-7.623039e-06,-3.6072048e-05,5.2028056e-05,-0.00023982949,1.5188498e-05
Bin_2549,-0.0,-6.6878642e-06,1.7014721e-05,-7.07339e-05,2.9588677e-05
Bin_2550,1.3708102e-06,2.4019706e-05,5.1045332e-05,-0.00011781274,0.00022474644
Bin_2551,-0.0,2.419051e-06,4.0107807e-05,-0.00013064212,9.9758094e-05
Bin_2552,-4.2728975e-06,-1.5586027e-05,5.040218e-05,-0.00020626577,8.407451e-05
Bin_2553,3.4522648e-06,3.198808e-05,5.7452584e-05,-6.381926e-05,0.00019923983
Bin_2554,0.0,-5.3127524e-06,2.888205e-05,-7.9996724e-05,5.2835363e-05
Bin_2555,-0.0,-2.3653807e-05,4.9140173e-05,-0.00022734473,5.7053363e-05
Bin_2556,7.190466e-05,0.00012573894,0.00019700445,0.0,0.0012967335
Bin_2557,-0.0,-8.317505e-06,2.3231874e-05,-7.444357e-05,4.7626512e-05
Bin_2558,-0.0,1.2885896e-06,1.6239483e-05,-7.587075e-05,5.3014144e-05
Bin_2559,0.0,9.560798e-06,2.2924425e-05,-5.2389652e-05,8.430942e-05
Bin_2560,0.0,1.2784201e-05,3.5888927e-05,-5.6004992e-05,0.00013217187
Bin_2561,-0.0,-3.139473e-05,5.7366386e-05,-0.00029744508,5.0606326e-05
Bin_2562,0.0,2.6340866e-05,5.106973e-05,-3.4130874e-06,0.0002757564
Bin_2563,-0.0,6.0247535e-06,2.1815433e-05,-4.9186667e-05,0.00010116221
Bin_2564,-0.0,-5.481124e-06,3.312076e-05,-0.00015170874,6.645146e-05
Bin_2565,2.5471005e-05,5.425268e-05,6.872025e-05,-1.1432635e-05,0.00024864494
Bin_2566,0.0,8.487146e-06,3.6324655e-05,-0.00010683007,0.00017984744
Bin_2567,-0.0,-8.555861e-06,3.129976e-05,-0.0001007891,6.639545e-05
Bin_2568,-0.0,-1.7175113e-05,5.7771304e-05,-0.00015324386,0.00020373023
Bin_2569,8.183843e-06,1.7530456e-05,3.653766e-05,-0.00010318847,0.00010310992
Bin_2570,0.0,9.507893e-06,3.8675233e-05,-0.00010629181,0.00013946899
Bin_2571,-0.0,-2.1632713e-05,3.2813125e-05,-0.00012933755,2.3362331e-06
Bin_2572,-1.2166944e-06,-1.7276718e-05,4.11441e-05,-0.00025970556,1.329856e-05
Bin_2573,9.821748e-06,3.7681344e-05,5.8315607e-05,0.0,0.00026797253
Bin_2574,-1.0923416e-05,-2.2939352e-05,3.262603e-05,-0.00014286584,2.6563686e-05
Bin_2575,0.0,2.0775802e-05,4.854638e-05,-2.6680667e-05,0.00028931588
Bin_2576,0.0,2.4951237e-06,3.2406322e-05,-9.299989e-05,7.43547e-05
Bin_2577,-5.099463e-06,-1.5884818e-05,3.3486176e-05,-0.00012224,9.6345386e-05
Bin_2578,5.6642107e-06,3.48806e-05,4.6705434e-05,-4.682555e-06,0.00020217687
Bin_2579,-0.0,-2.6518946e-05,4.6966587e-05,-0.00015388218,6.383843e-05
Bin_2580,-9.357846e-06,-3.37642e-05,5.0537386e-05,-0.00019473663,1.1132455e-05
Bin_2581,-0.0,2.162085e-06,3.7753918e-05,-0.00010443588,0.00013440404
Bin_2582,-0.0,-1.1424747e-05,3.0037496e-05,-0.00010564235,5.6804514e-05
Bin_2583,6.562977e-05,0.000109966386,0.00013908796,0.0,0.0005201537
Bin_2584,7.8018624e-05,0.00010927739,0.00012373121,0.0,0.0004862803
Bin_2585,-0.0,-3.1964457e-05,5.669576e-05,-0.0002468329,1.4810499e-05
Bin_2586,1.4620873e-05,3.150958e-05,4.589133e-05,-5.19037e-05,0.00018931815
Bin_2587,-1.6340871e-05,-4.8180507e-05,6.6009794e-05,-0.00023617195,1.6387841e-05
Bin_2588,-1.4867113e-05,-6.267174e-05,0.000117925265,-0.0006721134,8.391228e-05
Bin_2589,0.0,4.300689e-06,3.4352837e-05,-6.891963e-05,0.00010948594
Bin_2590,0.0,2.9308761e-05,7.0387636e-05,-2.4715122e-05,0.00035249803
Bin_2591,-0.0,4.830335e-06,3.8384056e-05,-7.433286e-05,0.00014839279
Bin_2592,-3.1162926e-06,-2.5324021e-05,3.9806113e-05,-0.00017818349,1.1497474e-07
Bin_2593,-7.794302e-05,-0.00010833423,0.000129471,-0.0006135607,-0.0
Bin_2594,0.0,-2.3419065e-05,4.2911823e-05,-0.00018086463,5.0161543e-05
Bin_2595,0.0,-1.5408028e-05,4.1342566e-05,-0.00022723206,5.1855124e-05
Bin_2596,3.4355027e-05,6.130571e-05,8.761053e-05,-6.945931e-05,0.00033032882
Bin_2597,0.0,-1.2075425e-05,6.2538114e-05,-0.00023016974,0.00011265541
Bin_2598,-0.0,0.0,0.0,0.0,0.0
Bin_2599,-0.0,0.0,0.0,0.0,0.0
Bin_2600,0.0,-2.9189317e-07,7.4860664e-06,-5.045211e-05,1.6446185e-05
Bin_2601,-3.9948154e-06,-3.65644e-05,6.0220365e-05,-0.00032510152,-0.0
Bin_2602,-0.0,1.1038414e-05,2.6622654e-05,-3.500204e-05,0.00011934541
Bin_2603,0.0,-2.0836153e-06,1.7828957e-05,-6.102426e-05,5.2088762e-05
Bin_2604,8.6205415e-05,0.00011044899,0.00014014529,0.0,0.00076433254
Bin_2605,0.0,1.7363601e-06,4.971731e-05,-0.00019865825,0.00019775899
Bin_2606,3.243011e-05,4.575091e-05,6.110419e-05,-7.974454e-05,0.0002288257
Bin_2607,1.9087889e-05,4.8348968e-05,5.94767e-05,-6.003448e-07,0.00023223057
Bin_2608,6.543879e-05,9.897723e-05,0.00011101814,0.0,0.00045185382
Bin_2609,6.111227e-05,8.047975e-05,7.48045e-05,0.0,0.00027824807
Bin_2610,7.8488565e-06,2.7890435e-05,4.4734596e-05,-2.821684e-05,0.00016063414
Bin_2611,-0.0,-1.9798917e-05,4.1103314e-05,-0.00021834658,-0.0
Bin_2612,-0.0,-1.5524482e-05,3.6633086e-05,-0.00021583318,7.519432e-07
Bin_2613,-0.0,-8.2701345e-06,2.6847403e-05,-0.00012120643,3.5196783e-05
Bin_2614,0.0,1.8223919e-06,2.4507839e-05,-6.188952e-05,7.9069796e-05
Bin_2615,0.0,1.7042572e-05,4.991751e-05,-4.6155004e-05,0.00022089208
Bin_2616,0.0,5.0037175e-07,3.4291697e-05,-0.00018943327,6.725942e-05
Bin_2617,0.0,2.965372e-05,5.0402625e-05,-3.4728698e-06,0.00025878445
Bin_2618,0.0,1.282014e-05,3.606215e-05,-5.9311158e-05,0.00016596062
Bin_2619,-0.0,-1.3499016e-05,4.4678407e-05,-0.00021427615,5.0229686e-05
Bin_2620,0.0,-1.5427748e-05,5.4437307e-05,-0.0003217514,6.823078e-05
Bin_2621,-0.0,-1.649521e-06,6.588085e-05,-0.00018499738,0.00031564294
Bin_2622,-0.0,-4.3418284e-05,7.4411815e-05,-0.00030207293,1.3293173e-06
Bin_2623,-0.0,-2.6625248e-05,4.8123784e-05,-0.00021057848,1.1088926e-05
Bin_2624,-0.0,-4.4579127e-07,3.474914e-05,-0.000103517996,8.876301e-05
Bin_2625,-3.7342013e-06,-2.9886081e-05,3.8846865e-05,-0.00011601617,1.803475e-06
