,median,mean,std,min,max
Bin_251,-5.197312e-05,-7.087248e-05,7.895986e-05,-0.00043518274,-0.0
Bin_252,-3.806824e-06,-1.07058e-05,3.2005133e-05,-0.00018296941,6.432936e-05
Bin_253,-3.5895995e-05,-4.7593527e-05,5.1059433e-05,-0.00024751129,-0.0
Bin_254,-1.9994337e-05,-4.3854106e-05,6.0682025e-05,-0.00029708963,2.3563698e-05
Bin_255,-4.9846178e-05,-6.719425e-05,7.6928176e-05,-0.00051062147,1.7982658e-05
Bin_256,-2.9335824e-05,-5.0488903e-05,6.753642e-05,-0.00031044104,5.1832536e-05
Bin_257,-1.9589485e-05,-2.4149851e-05,3.1112337e-05,-0.00018789111,2.1769642e-05
Bin_258,2.401381e-05,3.1085056e-05,3.1711512e-05,-3.5103018e-05,0.00012285037
Bin_259,4.977118e-05,5.5780038e-05,5.479072e-05,0.0,0.00024783245
Bin_260,9.88357e-06,2.420434e-05,3.522087e-05,-3.9178776e-08,0.00017869116
Bin_261,-3.0438885e-05,-4.3898573e-05,5.5964603e-05,-0.0003038395,-0.0
Bin_262,-8.09759e-06,-3.6251306e-05,0.00014863655,-0.0012704561,6.875417e-05
Bin_263,1.733979e-05,2.6948546e-05,4.767874e-05,-0.000114004884,0.00017272237
Bin_264,2.8926308e-06,1.26004925e-05,3.8428705e-05,-9.256272e-05,0.0001307507
Bin_265,0.0,-2.0610391e-06,2.3857529e-05,-7.803493e-05,8.873186e-05
Bin_266,8.708855e-05,0.00010697749,0.00010018113,0.0,0.00039734688
Bin_267,4.9622966e-05,5.606297e-05,5.268127e-05,-0.00010784752,0.00020707124
Bin_268,-3.509976e-05,-4.7940317e-05,5.6768375e-05,-0.0003679237,4.758033e-07
Bin_269,-0.0,-1.5443782e-05,4.5473058e-05,-0.00022989053,6.279285e-05
Bin_270,0.0,2.167894e-06,2.7823655e-05,-6.1575796e-05,0.000102206905
Bin_271,-6.7499136e-06,-1.6300537e-05,3.1632277e-05,-0.00016761482,9.511597e-05
Bin_272,-1.4633124e-05,-2.4676692e-05,3.281512e-05,-0.00015130448,1.4057508e-05
Bin_273,1.0647549e-05,1.3147247e-05,2.3911438e-05,-8.695745e-05,0.00011391377
Bin_274,7.514597e-06,2.3538561e-05,5.2333282e-05,-3.848204e-05,0.00036597415
Bin_275,2.893489e-05,4.867648e-05,6.341628e-05,0.0,0.00031004116
Bin_276,0.0,7.662468e-06,3.4734832e-05,-1.1417621e-05,0.00026410498
Bin_277,0.0,-1.4094916e-05,3.4458633e-05,-0.00016508238,3.9518505e-05
Bin_278,0.0,7.672779e-06,3.081771e-05,-8.331158e-05,0.00012859945
Bin_279,4.831681e-05,8.161796e-05,0.00020919125,0.0,0.0017944033
