,median,mean,std,min,max
T.CG.C,0.00721702,0.0068770377,0.0046721087,-0.004442432,0.01635791
T.CG.G,0.0016407231,0.0010718455,0.006211996,-0.014111869,0.01624958
T.CG.T,0.010980112,0.011341533,0.005386849,-0.00010031696,0.022686558
T.CT.A,3.4638848e-05,0.00010247419,0.0015600912,-0.0032621566,0.0035260555
T.CT.C,-0.0018818321,-0.0017741387,0.0017763238,-0.0054720957,0.0018421522
T.CT.G,-0.0028331536,-0.0026490584,0.002063562,-0.0068695294,0.0022491342
T.CT.T,0.00027700185,0.00025139473,0.0017088247,-0.0029448266,0.00457923
T.TA.A,0.0012460015,0.00083897094,0.006443225,-0.01472718,0.016458523
T.TA.C,-0.0024713958,-0.0023090492,0.00407782,-0.015199507,0.008264426
T.TA.G,0.0009947128,0.0010857485,0.0041179904,-0.008135148,0.010003332
T.TA.T,-0.0020118938,-0.0023150556,0.0021328174,-0.0073450566,0.0024825744
T.TC.A,0.0044706725,0.004830868,0.0029679057,-0.0042103017,0.013985272
T.TC.C,-0.011836506,-0.012060077,0.0048021534,-0.023072325,0.003579852
T.TC.G,-0.003393193,-0.0034815797,0.003952599,-0.015038109,0.0052384497
T.TC.T,0.0059968885,0.0059109647,0.0046071783,-0.0067330655,0.015905885
T.TG.A,-0.0061084167,-0.005069629,0.006619907,-0.020488352,0.0106651625
T.TG.C,-0.0027658336,-0.0028421201,0.006514484,-0.020806028,0.012461992
T.TG.G,0.01158778,0.010793289,0.005132101,-0.0015660338,0.024807917
T.TG.T,0.005385313,0.0052748397,0.0028093013,-2.4088553e-05,0.017465632
CA,-0.0016305902,-0.0012293493,0.003376456,-0.009405504,0.0068978975
CG,0.0057892622,0.005610967,0.0038516216,-0.004770816,0.013574612
CT,-0.0012938646,-0.0012009217,0.0018834367,-0.0049215145,0.0031356264
TA,0.0012437935,0.0010449416,0.0023108963,-0.0038859595,0.005771649
TC,0.0043317205,0.004315963,0.002555754,-0.0013113588,0.009944128
TG,0.004123008,0.00439747,0.0028211758,-0.001636723,0.011453357
C.CA,-0.0036645844,-0.0034557455,0.0048387577,-0.012873478,0.008366511
C.CG,0.002963319,0.002959109,0.0044697197,-0.006718031,0.013340129
C.CT,-0.0013285982,-0.0013559114,0.0020479024,-0.0052699745,0.0035088821
C.TA,0.0014300445,0.0013033248,0.0021358763,-0.0033230702,0.0072240294
C.TC,0.002678975,0.0028278085,0.004268876,-0.004470397,0.014595997
C.TG,0.0038220598,0.00391266,0.002746928,-0.0012593342,0.014173847
A.CA,-0.0046505965,-0.0052765864,0.00744115,-0.025565559,0.011697912
A.CG,-0.014611141,-0.01410071,0.010337673,-0.033417366,0.04313133
A.CT,-0.006261731,-0.0059452048,0.0058270674,-0.017076312,0.016017077
A.TA,0.0033216856,0.0034406174,0.0038904434,-0.005274316,0.011116465
A.TC,0.00915827,0.009067256,0.0050590774,-0.00177262,0.019817965
A.TG,0.0008313277,0.0007070648,0.0030312052,-0.0066707884,0.007202928
G.CA,0.004496183,0.0046886266,0.005883358,-0.029422034,0.016331699
G.CG,0.0009720708,0.0005781861,0.0039082747,-0.009852657,0.010360599
G.CT,0.0017529026,0.0022074408,0.003847888,-0.0073360205,0.01378503
G.TA,0.0033914521,0.0030425326,0.0034203625,-0.0064811804,0.010077178
G.TC,0.0034426264,0.0034489385,0.002422656,-0.0021970754,0.008925094
G.TG,0.0025874935,0.0022119787,0.0019465041,-0.003264183,0.0065070502
T.CA,0.0018614476,0.001715053,0.005302787,-0.014948674,0.01174182
T.CG,0.009897073,0.01018807,0.003786937,0.0022797266,0.020171309
T.CT,-0.0011439837,-0.0010496017,0.0015823221,-0.0044997274,0.002694729
T.TA,-0.0012987701,-0.0017006999,0.0025373208,-0.008305074,0.0043676994
T.TC,-0.00018879243,-0.00010103578,0.002642447,-0.0064574718,0.0064122006
T.TG,0.0036267277,0.0037002107,0.0022491494,-0.0030270221,0.008339304
CA.A,-0.0013037216,-0.00071168103,0.0042793546,-0.0146628795,0.009240607
CG.A,0.0034334958,0.0036988277,0.0042530885,-0.0051547596,0.014315999
CT.A,-6.783915e-05,-0.00013199172,0.0016811359,-0.0050249407,0.0044298177
TA.A,-0.00031066753,-0.00015559004,0.0028799593,-0.0073347967,0.007638732
TC.A,0.007773623,0.0077058,0.0033941963,-0.0005736121,0.01519198
TG.A,-0.00028937508,0.00034537073,0.0051017995,-0.00882802,0.011283184
CA.C,-0.0015266266,-0.0010558116,0.006534048,-0.016733583,0.01336352
CG.C,0.0015794862,0.0013553033,0.005363008,-0.012201456,0.01657767
CT.C,-0.0021235908,-0.0019687945,0.0019249135,-0.005888841,0.0022865713
TA.C,0.009167188,0.0096079735,0.0036999003,0.0002848065,0.0203048
TC.C,-0.0055546304,-0.0054266094,0.0036108447,-0.0159015,0.0034165878
TG.C,0.00062225346,0.00059066975,0.003562252,-0.008675862,0.011934372
CA.G,-0.00031607458,-0.0011902301,0.009928017,-0.021593045,0.018192027
CG.G,-0.0067046895,-0.007494397,0.0056905323,-0.020162562,0.007807748
CT.G,-0.0027465066,-0.003061026,0.0040718345,-0.014814569,0.0060885767
TA.G,0.008388428,0.008045317,0.0037614505,-4.8700746e-05,0.015959753
TC.G,0.0034919202,0.003193086,0.0033790206,-0.007967118,0.009896927
TG.G,1.4643022e-05,-0.00054443546,0.0043580825,-0.013136065,0.0073387865
CA.T,-0.0016509999,-0.001339998,0.004935054,-0.013846184,0.012948499
CG.T,0.010343026,0.0100940075,0.0052547413,-0.003225538,0.019905118
CT.T,-0.000423932,-0.00043042903,0.0021351404,-0.0058822203,0.0054151053
TA.T,-0.0020810554,-0.0020597952,0.002780126,-0.008605381,0.003619808
TC.T,0.0066189705,0.006780012,0.002539619,0.0013440861,0.012925687
TG.T,0.0044601,0.0046398044,0.0024690316,-0.00029600746,0.014931998
Bin_1,-0.0,-1.1144322e-05,3.426461e-05,-0.00025409771,-0.0
Bin_2,-0.0,-4.733033e-06,5.511551e-05,-0.0004122675,0.00014336342
Bin_3,-0.0,-9.376796e-06,5.753297e-05,-0.0002252132,0.00019120982
Bin_4,-0.0,-2.4991361e-05,4.929539e-05,-0.00025404576,9.119854e-05
Bin_5,1.0486373e-05,5.9099097e-05,9.492524e-05,0.0,0.0005154556
Bin_6,0.0,1.7683264e-05,4.959124e-05,-2.6253272e-05,0.00032788745
Bin_7,0.0,-1.7446274e-06,1.6842709e-05,-5.705405e-05,5.1457275e-05
Bin_8,-0.0,5.11297e-06,3.10317e-05,-0.00011836605,0.00015461839
Bin_9,0.0,2.6290629e-05,6.0459548e-05,-7.863101e-05,0.00034410413
Bin_10,-0.0,2.1871056e-05,5.6267374e-05,-3.9844268e-05,0.0003170983
Bin_11,-0.0,-1.6921256e-05,3.8150458e-05,-0.00022120691,2.777786e-05
Bin_12,-0.0,-3.3312004e-05,6.565542e-05,-0.0002868412,-0.0
Bin_13,0.0,3.7266444e-05,8.4036685e-05,-0.00010201847,0.00049156306
Bin_14,-0.0,6.034561e-08,2.7825243e-05,-7.389383e-05,0.0001483083
Bin_15,-0.0,6.0188404e-06,3.1621752e-05,-9.599411e-05,0.00016917102
Bin_16,-0.0,3.303016e-06,4.736144e-05,-9.279743e-05,0.00037747165
Bin_17,0.0,2.3835488e-05,4.9869268e-05,-3.2788823e-05,0.0003191072
Bin_18,0.0,4.8969785e-05,0.00010681986,-3.941943e-05,0.00059809623
Bin_19,0.0,1.52421835e-05,6.6285866e-05,-0.00018151276,0.00038717673
Bin_20,-0.0,-1.3449427e-05,3.827907e-05,-0.00019135093,0.0001038583
Bin_21,0.0,-2.7403961e-05,7.29542e-05,-0.00044779325,6.380353e-05
Bin_22,0.0,4.6796927e-06,3.503231e-05,-0.00011501032,0.00017223097
Bin_23,-0.0,-2.1194794e-05,4.0279003e-05,-0.00016538329,1.878459e-05
Bin_24,-0.0,-1.2969298e-05,5.290843e-05,-0.00022276344,0.00014606948
Bin_25,0.0,1.0346925e-05,3.1731517e-05,-6.064595e-05,0.00018489224
